"","GEOID","state","county_name","geometry","distance_nearest_farmersmarket(mile)","nearest_farmersmarket_name","nearest_farmersmarket_id","market_county_geoid","market_county_name","farmersmarket_desert"
"800","12127","Florida","Volusia",c(1438679.56723704, 777385.495778699),3.83077510411399,"Volusia County Farm Bureau Farmers' Market","309456","12127","Volusia",FALSE
"801","12031","Florida","Duval",c(1370270.10021689, 909651.918836986),0.70492654501765,"Hemming Plaza Farmers' Market","309353","12031","Duval",FALSE
"802","13245","Georgia","Richmond",c(1282849.23130382, 1237602.12867588),0.411294747072336,"Artistlane Farmers Market","301227","13245","Richmond",FALSE
"803","13213","Georgia","Murray",c(1018906.71478626, 1363508.9397055),11.9565688637208,"North Georgia Farmers & Flea Market","309599","13313","Whitfield",FALSE
"804","16087","Idaho","Washington",c(-1636857.00853325, 2564421.64526739),31.3071505551805,"Ontario Saturday Market","313990","41045","Malheur",TRUE
"805","04025","Arizona","Yavapai",c(-1498480.18061128, 1412804.59892872),4.54715665743769,"Prescott Winter Market","308500","04025","Yavapai",FALSE
"806","17003","Illinois","Alexander",c(585390.40651339, 1592736.54482413),12.62517747009,"Cape Riverfront Market","301627","29031","Cape Girardeau",FALSE
"807","18147","Indiana","Spencer",c(780829.397012674, 1701360.22696512),13.2551904473816,"Hancock Co Farmers Market","310454","21091","Hancock",FALSE
"808","18083","Indiana","Knox",c(738472.423544616, 1773411.81527305),6.08736291208267,"Vincennes Farmers' Market","310140","18083","Knox",FALSE
"809","19051","Iowa","Davis",c(300583.342178506, 1976409.85283084),0.399387791877651,"Davis County Farmers Market","310179","19051","Davis",FALSE
"810","18051","Indiana","Gibson",c(727932.708956154, 1730036.10777537),11.5271677297792,"Mt. Carmel Farmers Market","309890","17185","Wabash",FALSE
"811","51067","Virginia","Franklin",c(1414400.87814656, 1670089.42308221),0.433982685378068,"Rocky Mount Farmers Market","301590","51067","Franklin",FALSE
"812","51149","Virginia","Prince George",c(1640423.84135563, 1734227.8063294),5.91677579312133,"Prince George Farmers' Market","313185","51149","Prince George",FALSE
"813","51061","Virginia","Fauquier",c(1556892.37673236, 1895054.00560195),1.87706582532403,"Warrenton Farmers Market","313265","51061","Fauquier",FALSE
"814","51017","Virginia","Bath",c(1406210.71113963, 1789985.59883844),17.5330008807827,"Clifton Forge Farmer's Market","313070","51005","Alleghany",FALSE
"815","51033","Virginia","Caroline",c(1611465.39592959, 1824466.13364893),1.87172820067587,"Bowling Green Farmers' Market","313041","51033","Caroline",FALSE
"816","54033","West Virginia","Harrison",c(1329015.40526138, 1916148.48685341),8.48595577249917,"Bridgeport Farmers' Market","313646","54033","Harrison",FALSE
"817","54067","West Virginia","Nicholas",c(1311335.89032809, 1800613.49802365),2.80444024499079,"Summersville Tailgate Market","313682","54067","Nicholas",FALSE
"818","54017","West Virginia","Doddridge",c(1301676.59115715, 1910031.66853458),18.1572509285012,"Ritchie County Farmers' Market","313677","54085","Ritchie",FALSE
"819","54013","West Virginia","Calhoun",c(1274449.83897972, 1857465.15667655),17.0778898064091,"Gilmer County Farmers' Market","313655","54021","Gilmer",FALSE
"820","56035","Wyoming","Sublette",c(-1128051.33956486, 2279268.26551548),7.47971787188265,"Pinedale Farmers Market","313729","56035","Sublette",FALSE
"821","48269","Texas","King",c(-392022.578001356, 1180914.12148146),86.4065508752767,"Abilene Farmers Market","314320","48441","Taylor",TRUE
"822","12053","Florida","Hernando",c(1326855.97427939, 704089.720274276),5.09108278184409,"Airport Farmers and Flea Market","300242","12053","Hernando",FALSE
"823","12047","Florida","Hamilton",c(1246507.36445458, 910233.622558722),13.7244954604675,"Suwannee County Farmers' Market","309436","12121","Suwannee",FALSE
"824","13251","Georgia","Screven",c(1335304.31899262, 1176726.96064879),19.1054844720371,"Millen Produce Market","300311","13165","Jenkins",FALSE
"825","13313","Georgia","Whitfield",c(998929.059822343, 1363094.41505865),1.13364917822011,"North Georgia Farmers & Flea Market","309599","13313","Whitfield",FALSE
"826","16007","Idaho","Bear Lake",c(-1250532.9766732, 2243806.61003946),23.7317634741599,"Garden City Farmers' and Artisans' Market","313003","49033","Rich",TRUE
"827","16049","Idaho","Idaho",c(-1503352.84215679, 2693958.09753653),71.1401225217763,"McCall Farmers' Market","309694","16085","Valley",TRUE
"828","05003","Arkansas","Ashley",c(391893.920120595, 1133365.27044564),29.8209304904583,"Morehouse Farmers' Market","310556","22067","Morehouse",TRUE
"829","06053","California","Monterey",c(-2221852.84080862, 1759778.58164006),7.38003947752602,"Greenfield Certified Farmers Market","308679","06053","Monterey",FALSE
"830","06027","California","Inyo",c(-1883468.30712496, 1708906.88926477),48.172863491836,"Independence Farmers Market","308701","06027","Inyo",TRUE
"831","06085","California","Santa Clara",c(-2230824.63260547, 1880155.50632459),5.16364325618064,"Santa Teresa Farmers' Market","308921","06085","Santa Clara",FALSE
"832","06023","California","Humboldt",c(-2302689.57923099, 2305236.73685968),16.1606845188908,"Fortuna Farmers' Market","308659","06023","Humboldt",FALSE
"833","08023","Colorado","Costilla",c(-826763.869494217, 1622935.45294145),27.2122958438141,"Alamosa Farmers Market","300118","08003","Alamosa",TRUE
"834","08057","Colorado","Jackson",c(-865368.653276007, 2008738.58422547),45.1606085402665,"Centennial Arts and Farmers Market","313697","56001","Albany",TRUE
"835","08033","Colorado","Dolores",c(-1089285.16693924, 1706880.30560914),28.3495272633681,"Cortez Farmers Market","309038","08083","Montezuma",TRUE
"836","37055","North Carolina","Dare",c(1796362.45947604, 1605988.11369099),9.90804745298713,"Secotan Market","301349","37055","Dare",FALSE
"837","37015","North Carolina","Bertie",c(1686546.8613749, 1615503.75213619),20.59927407321,"Edenton Farmers Market","300450","37041","Chowan",TRUE
"838","39095","Ohio","Lucas",c(1017903.45009792, 2134552.15005737),16.3066522100062,"Fremont Farmers Market","312226","39173","Wood",FALSE
"839","39125","Ohio","Paulding",c(949057.961938605, 2069139.02300787),18.9265778914759,"Milan Center Market","310088","18003","Allen",FALSE
"840","42125","Pennsylvania","Washington",c(1323371.20592458, 2018115.06194051),1.42323405065161,"Main Street Farmers Market","300188","42125","Washington",FALSE
"841","42045","Pennsylvania","Delaware",c(1731689.4026775, 2066073.00259133),0.717770457045954,"Media Farmers' Market","301405","42045","Delaware",FALSE
"842","42127","Pennsylvania","Wayne",c(1697715.86075479, 2257160.35043148),5.60670135305889,"Main Street Farmer's Market","301734","42127","Wayne",FALSE
"843","42095","Pennsylvania","Northampton",c(1718987.11690046, 2159340.97666246),6.92070249922403,"Easton Farmers' Market","300289","42095","Northampton",FALSE
"844","45053","South Carolina","Jasper",c(1394202.44163515, 1150542.22781332),4.41946142988242,"Jasper County Farmers Market","312695","45053","Jasper",FALSE
"845","45065","South Carolina","McCormick",c(1252592.07539733, 1294115.96651941),1.25569523259735,"McCormick Market","312703","45065","McCormick",FALSE
"846","46023","South Dakota","Charles Mix",c(-209095.659400575, 2248758.93832123),35.6988548033525,"Burke Area Farmers Market","314130","46053","Gregory",TRUE
"847","47157","Tennessee","Shelby",c(551008.509203706, 1365127.2222425),1.77096479363495,"Bartlett Station Farmers Market","312761","47157","Shelby",FALSE
"848","48245","Texas","Jefferson",c(177306.249201083, 758216.904664645),12.6713923130126,"Beaumont Farmers' Market","300582","48245","Jefferson",FALSE
"849","48067","Texas","Cass",c(153672.378362418, 1113287.33617496),22.0130870413388,"Jefferson Farmers Market","312915","48315","Marion",TRUE
"850","49025","Utah","Kane",c(-1388848.48158231, 1699208.5386221),34.7767887276114,"Page Farmers Market","308492","04005","Coconino",TRUE
"851","49003","Utah","Box Elder",c(-1407337.85485505, 2184170.51370795),60.6145263222804,"Syracuse Farmers' Market","313020","49011","Davis",TRUE
"852","51141","Virginia","Patrick",c(1385116.00199755, 1629501.62661998),2.89871443264958,"Stuart Farmers Market","313230","51141","Patrick",FALSE
"853","18167","Indiana","Vigo",c(733375.415627075, 1856406.47318343),2.45549041915512,"Terre Haute Farmers Market","300336","18167","Vigo",FALSE
"854","13001","Georgia","Appling",c(1288980.11581167, 1056987.41929516),25.7286330085923,"Wayne County Farmers Market","309657","13305","Wayne",TRUE
"855","13113","Georgia","Fayette",c(1060339.13642479, 1213764.8206849),4.3075161365995,"Fresh South Market","309549","13113","Fayette",FALSE
"856","13021","Georgia","Bibb",c(1142129.70614346, 1155732.8710851),0.987584244128725,"Macon State Farmers Market","309580","13021","Bibb",FALSE
"857","13219","Georgia","Oconee",c(1151026.31061481, 1272724.51023355),2.67693676460776,"Oconee Farmers Market","309601","13219","Oconee",FALSE
"858","13311","Georgia","White",c(1111111.9815339, 1358968.67608738),12.6162864024397,"Gertie Mae's Farmers' Market","309552","13137","Habersham",FALSE
"859","13027","Georgia","Brooks",c(1181465.55693005, 940200.888869983),15.7495178754051,"Farmers Market Days","309539","13185","Lowndes",FALSE
"860","13183","Georgia","Long",c(1339617.36568753, 1064870.04031292),9.89804974444447,"Jesup Farmers Market","309571","13305","Wayne",FALSE
"861","13141","Georgia","Hancock",c(1199351.47801138, 1215634.72255324),1.68464515117121,"Sparta/Hancock Cooperative Market","309629","13141","Hancock",FALSE
"862","16005","Idaho","Bannock",c(-1315517.07485248, 2298153.50419834),17.9243381664053,"Portneuf Valley Farmers Market","309701","16005","Bannock",FALSE
"863","16061","Idaho","Lewis",c(-1566785.76315053, 2752185.11217742),31.7590925600508,"Clarkston Farmers Market","301080","53003","Asotin",TRUE
"864","17129","Illinois","Menard",c(523898.522158435, 1907138.52002438),6.253908853796,"Athens Farmers Market","309719","17129","Menard",FALSE
"865","17175","Illinois","Stark",c(516511.851167569, 2026303.61664793),22.0762484477818,"Oneida Farmers Market","309913","17095","Knox",TRUE
"866","19025","Iowa","Calhoun",c(111233.9979807, 2154775.97290935),11.1148504010615,"Manson Farmers Market","300510","19025","Calhoun",FALSE
"867","19125","Iowa","Marion",c(240853.712614648, 2040100.86232082),1.0777035336407,"Knoxville Farmers Market","310222","19125","Marion",FALSE
"868","20001","Kansas","Allen",c(60861.169322531, 1650235.28705561),6.10966917492426,"Allen County Farmers' Market","301078","20001","Allen",FALSE
"869","20135","Kansas","Ness",c(-338321.260501027, 1723525.25255398),41.578983679397,"Hays Downtown Farmers' Market","310343","20051","Ellis",TRUE
"870","21151","Kentucky","Madison",c(1020873.57634343, 1694495.24917753),0.8451716820538,"Madison County Farmers Market","310477","21151","Madison",FALSE
"871","21029","Kentucky","Bullitt",c(894872.893760655, 1708029.95914344),0.00656130088860609,"Mt.Washington Farmer's Market","301568","21029","Bullitt",FALSE
"872","21217","Kentucky","Taylor",c(934280.983647199, 1644335.59780982),11.9748214443197,"Farmers Market on Green River","301176","21087","Green",FALSE
"873","21025","Kentucky","Breathitt",c(1106428.38088424, 1683107.74085667),1.62647823993475,"Breathitt County Farmers' Market","301264","21025","Breathitt",FALSE
"874","21097","Kentucky","Harrison",c(1006338.55834778, 1774202.47492905),4.03134627750496,"Harrison County Farmers Market - Wednesday","301272","21097","Harrison",FALSE
"875","21017","Kentucky","Bourbon",c(1019399.27287195, 1749271.92156446),1.92979630837308,"Paris Bourbon County Farmers' Market","310493","21017","Bourbon",FALSE
"876","21109","Kentucky","Jackson",c(1048699.22169247, 1664055.95990236),1.19893188395362,"Jackson County Farmers Market","301258","21109","Jackson",FALSE
"877","21165","Kentucky","Menifee",c(1076461.3868548, 1726589.30578952),1.7251754078509,"Menifee County Farmers Market","301323","21165","Menifee",FALSE
"878","22009","Louisiana","Avoyelles",c(380247.984528188, 896944.784018514),5.2026243935246,"Marksville Main Street Fresh Market","301134","22009","Avoyelles",FALSE
"879","22005","Louisiana","Ascension",c(489016.252654745, 805072.761518541),8.60534041604663,"Harvest moon marketplace","310545","22005","Ascension",FALSE
"880","22127","Louisiana","Winn",c(316421.727499002, 991168.523529126),1.23343337093301,"Winn Farmers' Market","310582","22127","Winn",FALSE
"881","23007","Maine","Franklin",c(1989081.47419005, 2711788.1964907),30.2859158134759,"Madison Farmers' Market","310861","23025","Somerset",TRUE
"882","25015","Massachusetts","Hampshire",c(1891316.18628136, 2382355.40038115),0.58795910760137,"Florence Farmers' Market","310631","25015","Hampshire",FALSE
"883","26119","Michigan","Montmorency",c(932087.518327413, 2507080.3646822),28.8132878201616,"Hubbard Lake Farmers' Market","311016","26001","Alcona",TRUE
"884","27053","Minnesota","Hennepin",c(198645.615886894, 2448851.70591855),0.451728095514258,"Plymouth Farmers' Market","308042","27053","Hennepin",FALSE
"885","27165","Minnesota","Watonwan",c(110787.988261759, 2332720.38668221),0.00178521429621838,"The St. James Farmers Market","301523","27165","Watonwan",FALSE
"886","28163","Mississippi","Yazoo",c(521528.121090917, 1094165.05955147),4.96733550914745,"Yazoo Farmers Market","311405","28163","Yazoo",FALSE
"887","28089","Mississippi","Madison",c(556246.663866705, 1080004.56765854),1.50130338560742,"Canton Farmers Market","311361","28089","Madison",FALSE
"888","29019","Missouri","Boone",c(316599.971916689, 1779975.34462861),3.68412302036778,"Columbia Farmers Market","301051","29019","Boone",FALSE
"889","29063","Missouri","DeKalb",c(135192.064311325, 1876136.93413835),20.6196230581088,"Downtown Farmers' Market","311285","29021","Buchanan",TRUE
"890","29195","Missouri","Saline",c(239592.45751044, 1793766.76571592),21.9830997157864,"Carrollton Farmers Market","300251","29033","Carroll",TRUE
"891","30055","Montana","McCone",c(-739812.228768592, 2777055.79024133),18.2519933431813,"Circle Farmers' Market","311410","30055","McCone",FALSE
"892","30047","Montana","Lake",c(-1360338.579951, 2868854.13625663),4.23995057035094,"Polson Bay Farmers Market","311430","30047","Lake",FALSE
"893","30013","Montana","Cascade",c(-1162034.6551594, 2795745.63037508),13.7128227363524,"Great Falls Farmers' Market","311419","30013","Cascade",FALSE
"894","30015","Montana","Chouteau",c(-1084021.7129928, 2847462.56160646),11.7523562897862,"Missouri River Landing Farmers' Market","311428","30015","Chouteau",FALSE
"895","30069","Montana","Petroleum",c(-931776.990944043, 2740740.3165742),92.6771921228199,"Yellowstone Valley Farmers Market","314252","30111","Yellowstone",TRUE
"896","31183","Nebraska","Wheeler",c(-208213.548592924, 2104138.33078895),29.5251377646597,"Neligh Farmers Market","311631","31003","Antelope",TRUE
"897","35021","New Mexico","Harding",c(-699104.066562226, 1451595.63422514),79.8360488744234,"Tri-County Farmers' Market","311770","35047","San Miguel",TRUE
"898","36067","New York","Onondaga",c(1594294.72589696, 2390067.6719079),2.20403649419629,"Syracuse Farm Fresh Mobile Market","312106","36067","Onondaga",FALSE
"899","37057","North Carolina","Davidson",c(1407776.3104966, 1532782.51334025),9.72069126334353,"Thomasville Farmers Market","311568","37057","Davidson",FALSE
"900","37141","North Carolina","Pender",c(1638072.57052613, 1430076.00429702),15.0239969848531,"Black River Farmers' Market","311446","37141","Pender",FALSE
"901","37167","North Carolina","Stanly",c(1413278.04877469, 1479071.15883144),3.80165651550335,"Stanly County Farmers Market","311556","37167","Stanly",FALSE
"902","37123","North Carolina","Montgomery",c(1443610.69171861, 1486534.5758251),2.17759372683631,"Montgomery County Farmers' Market","311522","37123","Montgomery",FALSE
"903","37017","North Carolina","Bladen",c(1577330.87902547, 1428796.03243151),2.68450580549406,"Cape Fear Farmers' Market of Bladen...","311453","37017","Bladen",FALSE
