county_fips,GEOID,state,county_name_hub,distance_nearest_hub_mile,nearest_hub_name,nearest_hub_id,hub_county_geoid,hub_county_name,hub_products,hub_desert,centroid_x,centroid_y,fips,ansicode,county_name_spma,state_name,state_abbrev,year,all_farms,annual_avg_estabs_count_naics_4244_grocery_and_related_product_wholesalers,annual_avg_estabs_count_naics_4245_farm_product_raw_material_merch._whls.,annual_avg_estabs_count_naics_44511_supermarkets_and_other_grocery_stores,annual_avg_estabs_count_naics_4451_grocery_stores,d2c_sales_pct,intermediated_sales_pct,local_sales_pct,number_colleges_universities,number_csa,number_farmersmarket,number_foodhub,number_healthcare_facilities,number_k12_schools,number_onfarmmarket,overall_food_insecurity_rate,pct_households_with_no_vehicle,pct_laccess_lowi,total_acres_operated,valueadded_farms_pct
18165,18165,Indiana,Vermillion,42.4917928868958,Illiana Ag Alliance,500037,17023,Clark,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,722844.604497171,1903046.06822478,18165,450397,Vermillion,Indiana,IN,2022,291,,3,3,4,,,,0,,,,4,6,1,16.8,4,1.697897434,49330,1.718213081
18167,18167,Indiana,Vigo,27.0795994426891,Illiana Ag Alliance,500037,17023,Clark,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,733375.415627075,1856406.47318343,18167,450398,Vigo,Indiana,IN,2022,464,15,1,13,17,0.094207846,0.06388808,0.168924406,3,1,1,,20,27,3,18.3,7.099999905,19.99116707,50104,8.620689392
18169,18169,Indiana,Wabash,36.8868679174082,Plowshares Cooperative Food Hub,501169,18003,Allen,,TRUE,851848.949955048,2027475.7056324,18169,450399,Wabash,Indiana,IN,2022,635,2,1,5,8,0.086713776,,,1,1,,,12,14,3,14.2,4.400000095,7.177343845,95052,5.511811256
18171,18171,Indiana,Warren,36.5544502755562,"This Old Farm, Inc.",500126,18023,Clinton,Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Grains/flour;Honey;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,727154.834655134,1958942.56723851,18171,450400,Warren,Indiana,IN,2022,421,,2,1,2,,,,0,,,,2,4,,15.3,2.900000095,1.704590917,84414,2.137767315
18173,18173,Indiana,Warrick,18.2763829002611,Local Source Wholesale Food Hub,501803,18163,Vanderburgh,"Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dairy products;Eggs;Grains/flour;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;Culinary Herbs, Edible Flowers and petitie vegetables;",FALSE,757144.218070657,1707944.28871794,18173,450335,Warrick,Indiana,IN,2022,335,10,1,4,7,0.081986189,,,0,1,1,,14,19,1,11.8,1.899999976,6.89509964,54107,
18175,18175,Indiana,Washington,27.8587613136189,New Root's Fresh Stop Project,500062,21111,Jefferson,Fresh fruits;Fresh vegetables;Eggs;Herbs;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,852108.848344308,1774467.30619705,18175,451665,Washington,Indiana,IN,2022,783,1,1,2,3,0.097599514,0.065840945,,0,,,,3,8,,15.2,6.099999905,3.129981041,127346,7.662835121
18177,18177,Indiana,Wayne,36.8055173694159,Northmont Food Hub,501241,39113,Montgomery,,TRUE,929694.280569324,1925595.62324002,18177,450336,Wayne,Indiana,IN,2022,727,6,,6,14,0.182175413,1.464178443,,3,,6,,14,21,1,17.3,8.100000381,16.62986946,84478,8.940853119
18179,18179,Indiana,Wells,24.0760347873875,Plowshares Cooperative Food Hub,501169,18003,Allen,,TRUE,900930.048385837,2019804.20623924,18179,450337,Wells,Indiana,IN,2022,527,6,4,2,4,0.047208931,,,0,,2,,8,9,1,12.6,3.200000048,12.67487907,73440,3.036053181
18181,18181,Indiana,White,39.815669608679,"This Old Farm, Inc.",500126,18023,Clinton,Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Grains/flour;Honey;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,763725.582454253,2007691.91081367,18181,450338,White,Indiana,IN,2022,577,4,3,2,3,0.01843746,0.147044435,,0,1,,,5,12,1,13.8,2.5,0.398432225,106318,5.545927048
18183,18183,Indiana,Whitley,18.9593031720171,Plowshares Cooperative Food Hub,501169,18003,Allen,,FALSE,872237.618905596,2062803.51122742,18183,450369,Whitley,Indiana,IN,2022,647,2,2,4,4,0.090571508,0.048482396,,0,1,1,,5,12,1,13.6,3.700000048,1.214859486,88922,6.646058559
19001,19001,Iowa,Adair,44.8399174744757,Iowa Food Cooperative,500005,19153,Polk,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,126987.703080838,2037032.04049985,19001,465190,Adair,Iowa,IA,2022,748,1,3,2,3,0.067267589,0.034210376,,0,,1,,6,5,,11.9,4.5,2.305078745,210456,3.475935936
19003,19003,Iowa,Adams,53.4503130341179,Farm Table Delivery,501160,19165,Shelby,,TRUE,108498.798825149,2002976.31311035,19003,465191,Adams,Iowa,IA,2022,516,,1,1,1,0.025866127,0.055870835,,0,,1,,3,2,,11.7,4.400000095,2.007670164,134780,1.550387621
19005,19005,Iowa,Allamakee,20.5639282834379,GROWN Locally,501166,19191,Winneshiek,,TRUE,373105.488783452,2263509.15345846,19005,465192,Allamakee,Iowa,IA,2022,1034,1,3,6,6,0.036937047,0.055555724,0.094895177,0,,2,,7,11,,12.4,4,3.478602648,207392,3.288201094
19007,19007,Iowa,Appanoose,50.4649768490288,Southeast Iowa Food Hub,501164,19101,Jefferson,,TRUE,262194.928284938,1974544.89319971,19007,465193,Appanoose,Iowa,IA,2022,655,4,2,3,3,0.051546391,0.12750949,,0,,1,,6,8,,16.9,6.5,5.489305019,150335,3.053435087
19009,19009,Iowa,Audubon,22.2483240531883,Farm Table Delivery,501160,19165,Shelby,,TRUE,90423.5813585131,2076131.53833417,19009,465194,Audubon,Iowa,IA,2022,593,,2,1,1,0.041858818,0.00885015,,0,,,,4,3,,12.3,7.099999905,2.354763508,121902,4.384485722
19011,19011,Iowa,Benton,40.2764482450698,Field to Family,500181,19103,Johnson,Fresh fruits;Fresh vegetables;,TRUE,323193.719680582,2126552.04269969,19011,465195,Benton,Iowa,IA,2022,1090,6,6,4,5,0.032466955,0.021125758,,0,,2,,8,12,,10.2,3.200000048,4.280114651,152301,2.752293587
19013,19013,Iowa,Black Hawk,43.1044098771648,"Iowa Choice Harvest, LLC",501167,19127,Marshall,,TRUE,301543.456272799,2169329.93628479,19013,465196,Black Hawk,Iowa,IA,2022,975,10,6,26,33,0.184466302,0.028788257,,3,,8,,23,34,1,13,7.300000191,9.466840744,131228,8
19015,19015,Iowa,Boone,28.3395672706389,Prudent Produce,501163,19153,Polk,,TRUE,170054.083213452,2116835.85418871,19015,465197,Boone,Iowa,IA,2022,1008,,4,3,4,0.072972983,0.117918275,,0,1,,,8,13,2,9.7,5.300000191,2.364555597,138255,6.746031761
19017,19017,Iowa,Bremer,45.0930257674364,Iowa Food Hub,500215,19191,Winneshiek,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,299468.723057142,2203317.02203318,19017,465198,Bremer,Iowa,IA,2022,1009,2,5,4,5,0.131188124,0.10957022,,1,1,1,,10,20,,9.7,2,1.298171163,117684,4.162537098
19019,19019,Iowa,Buchanan,57.4968962248692,Iowa Food Hub,500215,19191,Winneshiek,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,339991.557622163,2170998.88960112,19019,465199,Buchanan,Iowa,IA,2022,1121,,5,3,4,0.06067789,0.195517644,,0,,1,,8,17,,10.3,6.199999809,3.380545855,178576,3.389830589
19021,19021,Iowa,Buena Vista,76.8246464616303,FarmTable Procurement & Delivery,500174,19165,Shelby,Fresh fruits;Fresh vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,69097.8392807191,2193446.91579189,19021,465200,Buena Vista,Iowa,IA,2022,774,4,8,7,7,0.005406021,0.001725326,0.00736139,1,,1,,8,15,,10.3,4.300000191,5.61740303,149912,3.100775242
19023,19023,Iowa,Butler,48.0968382825166,"Iowa Choice Harvest, LLC",501167,19127,Marshall,,TRUE,261247.758133017,2197110.9602146,19023,465201,Butler,Iowa,IA,2022,1063,3,8,4,4,0.047665354,0.037451349,,0,,,,13,11,,11.4,3.400000095,1.907413602,155570,3.857008457
19025,19025,Iowa,Calhoun,62.9204011402486,FarmTable Procurement & Delivery,500174,19165,Shelby,Fresh fruits;Fresh vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,111233.9979807,2154775.97290935,19025,465202,Calhoun,Iowa,IA,2022,765,,11,3,3,0.005661747,,,0,,1,,6,5,1,11.3,3.099999905,8.849547386,140494,
19027,19027,Iowa,Carroll,36.8591081303343,FarmTable Procurement & Delivery,500174,19165,Shelby,Fresh fruits;Fresh vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,93688.678755415,2115513.38494383,19027,465203,Carroll,Iowa,IA,2022,1069,4,10,4,5,0.05647397,0.244540393,,0,,2,,13,10,,10.9,6.5,1.991640449,184082,2.245088816
19029,19029,Iowa,Cass,29.7749513959603,Farm Table Delivery,501160,19165,Shelby,,TRUE,89045.2844993412,2036598.28503361,19029,465204,Cass,Iowa,IA,2022,688,2,7,4,4,0.034749065,0.018856082,0.074077465,0,1,2,,8,11,,14.7,6.300000191,9.127362251,159234,3.488372087
19031,19031,Iowa,Cedar,22.3398761612215,Field to Family,500181,19103,Johnson,Fresh fruits;Fresh vegetables;,TRUE,401566.111760831,2095716.2980268,19031,465205,Cedar,Iowa,IA,2022,912,2,7,3,3,0.249725014,0.046848901,0.300851434,0,1,2,,6,13,1,10.2,3.299999952,4.835873127,140872,5.263157845
19033,19033,Iowa,Cerro Gordo,73.8513318181194,"Iowa Choice Harvest, LLC",501167,19127,Marshall,,TRUE,221826.857234806,2234999.57661015,19033,465206,Cerro Gordo,Iowa,IA,2022,800,7,16,9,12,0.028110623,,,1,,4,,15,13,,12.1,5.800000191,5.473159313,137384,5.75
19035,19035,Iowa,Cherokee,77.6515077078462,FarmTable Procurement & Delivery,500174,19165,Shelby,Fresh fruits;Fresh vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,30622.223985168,2193211.991884,19035,465207,Cherokee,Iowa,IA,2022,814,,8,3,3,0.021208446,0.015951652,,0,,2,,8,8,,13.1,7.599999905,6.033897877,151372,2.948402882
19037,19037,Iowa,Chickasaw,31.3347667992496,Iowa Food Hub,500215,19191,Winneshiek,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,298266.898800815,2235184.53819557,19037,465208,Chickasaw,Iowa,IA,2022,1009,,9,2,3,0.04290976,0.034764852,0.079462513,0,,,,7,7,,10.6,3.299999952,3.165715218,133080,2.576808691
19039,19039,Iowa,Clarke,40.7815468397219,Iowa Food Cooperative,500005,19153,Polk,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,184719.743695668,2004391.01966528,19039,465209,Clarke,Iowa,IA,2022,649,1,,4,4,0.018276887,0.032580536,,0,,1,,3,5,,14.2,9.699999809,3.060964108,135964,1.848998427
19041,19041,Iowa,Clay,86.5365855079518,Dakota Fresh Food Hub,500218,46099,Minnehaha,Fresh fruits;Fresh vegetables;Cut flowers;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,68767.3309999187,2232222.467149,19041,465625,Clay,Iowa,IA,2022,730,1,11,3,3,0.020198599,,,0,1,3,,7,6,2,12.2,4,4.567575455,131954,1.506849289
19043,19043,Iowa,Clayton,38.6772348044128,GROWN Locally,501166,19191,Winneshiek,,TRUE,378474.708612691,2214612.58198339,19043,465210,Clayton,Iowa,IA,2022,1631,2,1,4,4,0.070816517,0.093975432,0.205367893,0,1,1,,13,11,1,14.1,7.5,1.064494848,294428,3.678724766
19045,19045,Iowa,Clinton,26.4017176628993,Quad Cities Food Hub,501165,19163,Scott,,TRUE,450241.496198711,2112469.6606008,19045,465211,Clinton,Iowa,IA,2022,1147,6,3,7,9,,0.101349846,,0,,3,,13,18,,13.3,6.599999905,8.351933479,173294,2.441150904
19047,19047,Iowa,Crawford,27.8339844179478,FarmTable Procurement & Delivery,500174,19165,Shelby,Fresh fruits;Fresh vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,50813.9807995213,2115233.52447926,19047,465212,Crawford,Iowa,IA,2022,951,1,5,7,8,0.002961962,0.012440243,,0,,1,,6,11,1,14.6,4.699999809,11.37749195,189975,2.313354254
19049,19049,Iowa,Dallas,18.8484270854218,Iowa Food Cooperative,500005,19153,Polk,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,FALSE,161979.667895105,2077314.57938694,19049,465213,Dallas,Iowa,IA,2022,901,18,8,14,20,0.286343604,0.01086235,0.298412889,1,4,3,,18,41,2,9.1,3,2.39945817,134969,6.992230892
19051,19051,Iowa,Davis,29.478252053735,Southeast Iowa Food Hub,501164,19101,Jefferson,,TRUE,300583.342178506,1976409.85283084,19051,465214,Davis,Iowa,IA,2022,941,,3,1,1,0.045234203,0.538084507,0.59412092,0,,1,,3,4,,9.6,16.60000038,3.328594685,155378,4.357067108
19053,19053,Iowa,Decatur,60.9558916717619,Iowa Food Cooperative,500005,19153,Polk,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,185388.445697859,1971769.56248052,19053,465215,Decatur,Iowa,IA,2022,666,,6,2,2,0.06227893,0.136534572,0.266681582,1,1,2,,5,6,,14.1,8.300000191,3.535215616,163565,3.153153181
19055,19055,Iowa,Delaware,57.5893312663323,Field to Family,500181,19103,Johnson,Fresh fruits;Fresh vegetables;,TRUE,378394.567622487,2172822.17376964,19055,465216,Delaware,Iowa,IA,2022,1496,1,7,3,3,0.012067078,0.005579401,,0,,1,,6,10,1,10.9,5.199999809,2.589884758,236945,2.272727251
19057,19057,Iowa,Des Moines,41.1756017426109,Southeast Iowa Food Hub,501164,19101,Jefferson,,TRUE,402336.602206524,2000580.78829694,19057,465217,Des Moines,Iowa,IA,2022,648,7,2,5,9,0.050758984,0.029495085,,1,,4,,11,15,,14.2,8.600000381,7.835496426,84130,4.475308418
19059,19059,Iowa,Dickinson,79.7805570502584,Dakota Fresh Food Hub,500218,46099,Minnehaha,Fresh fruits;Fresh vegetables;Cut flowers;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,68482.9604201689,2265218.39135865,19059,465218,Dickinson,Iowa,IA,2022,439,4,4,5,6,0.031021301,0.009175314,,0,,1,,7,9,,10.4,3.900000095,1.884021521,68022,4.555808544
19061,19061,Iowa,Dubuque,65.8595685630274,Field to Family,500181,19103,Johnson,Fresh fruits;Fresh vegetables;,TRUE,417975.634190616,2174587.78207929,19061,465219,Dubuque,Iowa,IA,2022,1554,14,4,16,18,0.038769729,0.051802956,0.091562554,6,,6,,23,26,,11.1,5.800000191,5.644055367,201459,3.410553455
19063,19063,Iowa,Emmet,103.008202257679,Dakota Fresh Food Hub,500218,46099,Minnehaha,Fresh fruits;Fresh vegetables;Cut flowers;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,106569.095485654,2265661.99418984,19063,465220,Emmet,Iowa,IA,2022,404,1,7,3,3,0.006924581,,,1,,,,6,4,,12.9,3.799999952,11.07043552,101920,1.980198026
19065,19065,Iowa,Fayette,30.3721252091947,Iowa Food Hub,500215,19191,Winneshiek,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,337544.995567027,2214712.37309396,19065,465221,Fayette,Iowa,IA,2022,1364,2,17,6,6,0.025396788,,,1,,2,,11,14,,13.2,4.699999809,1.718670368,237455,2.272727251
19067,19067,Iowa,Floyd,52.9597456092539,Iowa Food Hub,500215,19191,Winneshiek,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,260103.774584071,2233782.98673249,19067,465222,Floyd,Iowa,IA,2022,989,3,8,2,2,0.058760744,,,0,,2,,10,8,,12.8,7.199999809,6.291679382,132265,3.437815905
19069,19069,Iowa,Franklin,50.6131890552893,"Iowa Choice Harvest, LLC",501167,19127,Marshall,,TRUE,222815.995194624,2196016.77951626,19069,465223,Franklin,Iowa,IA,2022,849,1,6,5,6,0.011226236,,,0,1,3,,9,7,1,12.9,3.900000095,5.708234787,126038,2.23792696
19071,19071,Iowa,Fremont,39.4542968971137,Nebraska Food Cooperative,500058,31055,Douglas,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,33108.2792361582,1970562.18531454,19071,465224,Fremont,Iowa,IA,2022,461,1,4,3,3,0.015499513,0.01713104,0.032630552,0,,,,3,8,,10.8,2.599999905,25.56663513,96039,2.60303688
19073,19073,Iowa,Greene,46.8902344004995,Iowa Food Cooperative,500005,19153,Polk,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,131813.398301845,2116070.16505435,19073,465225,Greene,Iowa,IA,2022,759,1,10,2,2,0.048803765,0.000650717,,0,,1,,3,5,1,12.6,4.699999809,4.548757076,134667,2.898550749
19075,19075,Iowa,Grundy,25.6415588760979,"Iowa Choice Harvest, LLC",501167,19127,Marshall,,TRUE,262385.934780751,2160276.98239784,19075,465226,Grundy,Iowa,IA,2022,670,,12,3,3,0.02876397,0.008012821,,0,,1,,8,11,,9.4,2.700000048,0,113637,2.686567068
19077,19077,Iowa,Guthrie,42.1367187257011,Iowa Food Cooperative,500005,19153,Polk,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,123868.886940832,2076494.96287198,19077,465227,Guthrie,Iowa,IA,2022,904,2,4,2,2,0.095704131,0.040641479,,0,,2,,9,9,,10.5,3.299999952,3.159692049,181165,3.207964659
19079,19079,Iowa,Hamilton,42.4030507547016,Prudent Produce,501163,19153,Polk,,TRUE,187603.812758486,2156085.23697549,19079,465228,Hamilton,Iowa,IA,2022,770,,9,5,5,0.002895996,,,0,,,,6,8,,11.2,5.5,2.730852365,129732,2.467532396
